geographic_area,indicator,sex,current_age,wealth_quintile,residence,mother's_education_level,time_period,obs_value,sub_sector,category,risk_category
Kenya,indicator_20,Male,Under 5 years old,total,total,total,2009,0.3,DIAR,child,Low
Kenya,indicator_19,Total,Under 5 years old,total,total,total,2009,38.8,DIAR,child,Medium
Kenya,indicator_19,Total,Under 5 years old,total,urban,total,2009,40.3,DIAR,child,Medium
Kenya,indicator_19,Total,Under 5 years old,total,rural,total,2009,38.5,DIAR,child,Medium
Kenya,indicator_19,Total,Under 5 years old,highest,total,total,2009,36.7,DIAR,child,Medium
Kenya,indicator_19,Total,Under 5 years old,middle,total,total,2009,43.8,DIAR,child,Medium
Kenya,indicator_9,Total,15 to 49 years old,total,urban,total,2009,5.0,MALA,mother,Medium
Kenya,indicator_27,Total,Under 5 years old,total,total,total,2009,0.2,DIAR,child,Low
Kenya,indicator_7,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2009,51.2,DIAR,child,Medium
Kenya,indicator_3,Total,15 to 49 years old,fourth,total,total,2009,52.4,ANTENATAL,mother,Medium
Kenya,indicator_7,Total,Under 5 years old,total,rural,total,2009,48.7,DIAR,child,Medium
Kenya,indicator_3,Total,15 to 49 years old,highest,total,total,2009,54.6,ANTENATAL,mother,Medium
Kenya,indicator_3,Total,15 to 49 years old,total,rural,total,2009,43.8,ANTENATAL,mother,Low
Kenya,indicator_7,Total,Under 5 years old,highest,total,total,2009,46.3,DIAR,child,Medium
Kenya,indicator_3,Total,15 to 49 years old,total,urban,total,2009,59.9,ANTENATAL,mother,Medium
Kenya,indicator_2,Total,15 to 49 years old,middle,total,total,2009,93.2,ANTENATAL,mother,Medium
Kenya,indicator_8,Total,Total,total,total,total,2009,42.6,DELIVERY,mother,Medium
Kenya,indicator_9,Total,15 to 49 years old,lowest,total,total,2009,6.0,MALA,mother,Medium
Kenya,indicator_7,Total,Under 5 years old,middle,total,total,2009,57.8,DIAR,child,High
Kenya,indicator_7,Total,Under 5 years old,second,total,total,2009,36.5,DIAR,child,Medium
Kenya,indicator_3,Total,15 to 49 years old,total,total,total,2009,47.1,ANTENATAL,mother,Low
Kenya,indicator_7,Total,Under 5 years old,lowest,total,total,2009,48.7,DIAR,child,Medium
Kenya,indicator_7,Male,Under 5 years old,total,total,total,2009,50.4,DIAR,child,Medium
Kenya,indicator_2,Total,15 to 49 years old,second,total,total,2009,92.7,ANTENATAL,mother,Medium
Kenya,indicator_8,Total,Total,second,total,total,2009,30.4,DELIVERY,mother,Low
Kenya,indicator_7,Total,Under 5 years old,fourth,total,total,2009,54.0,DIAR,child,Medium
Kenya,indicator_4,Total,20 to 24 years old,total,total,total,2009,25.9,DELIVERY,mother,High
Kenya,indicator_7,Total,Under 5 years old,total,urban,total,2009,48.3,DIAR,child,Medium
Kenya,indicator_7,Total,Under 5 years old,total,total,secondary and higher,2009,53.9,DIAR,child,Medium
Kenya,indicator_8,Total,Total,fourth,total,total,2009,51.4,DELIVERY,mother,Medium
Kenya,indicator_8,Total,Total,lowest,total,total,2009,18.0,DELIVERY,mother,Low
Kenya,indicator_2,Total,15 to 49 years old,highest,total,total,2009,95.6,ANTENATAL,mother,Medium
Kenya,indicator_8,Total,15 to 19 years old,total,total,total,2009,55.0,DELIVERY,mother,Medium
Kenya,indicator_2,Total,15 to 49 years old,total,rural,total,2009,90.3,ANTENATAL,mother,Medium
Kenya,indicator_8,Total,Total,highest,total,total,2009,80.9,DELIVERY,mother,High
Kenya,indicator_7,Total,Under 5 years old,total,total,total,2009,48.6,DIAR,child,Medium
Kenya,indicator_3,Total,15 to 49 years old,middle,total,total,2009,36.0,ANTENATAL,mother,Low
Kenya,indicator_2,Total,15 to 49 years old,total,urban,total,2009,95.8,ANTENATAL,mother,Medium
Kenya,indicator_7,Total,Under 5 years old,total,total,primary education,2009,46.4,DIAR,child,Medium
Kenya,indicator_2,Total,15 to 49 years old,total,total,total,2009,91.5,ANTENATAL,mother,Medium
Kenya,indicator_3,Total,15 to 19 years old,total,total,total,2009,39.5,ANTENATAL,mother,Low
Kenya,indicator_8,Total,Total,total,urban,total,2009,74.7,DELIVERY,mother,High
Kenya,indicator_3,Total,15 to 49 years old,lowest,total,total,2009,33.7,ANTENATAL,mother,Low
Kenya,indicator_3,Total,15 to 49 years old,second,total,total,2009,36.7,ANTENATAL,mother,Low
Kenya,indicator_2,Total,15 to 49 years old,fourth,total,total,2009,92.7,ANTENATAL,mother,Medium
Kenya,indicator_8,Total,Total,total,rural,total,2009,35.4,DELIVERY,mother,Low
Kenya,indicator_5,Total,15 to 19 years old,total,total,total,2009,6.7,DELIVERY,mother,Medium
Kenya,indicator_9,Total,15 to 49 years old,second,total,total,2009,8.0,MALA,mother,Medium
Kenya,indicator_7,Female,Under 5 years old,total,total,total,2009,46.5,DIAR,child,Medium
Kenya,indicator_9,Total,15 to 49 years old,total,rural,total,2009,6.0,MALA,mother,Medium
Kenya,indicator_9,Total,15 to 49 years old,highest,total,total,2009,5.0,MALA,mother,Medium
Kenya,indicator_5,Total,Total,lowest,total,total,2009,2.0,DELIVERY,mother,Low
Kenya,indicator_9,Total,15 to 49 years old,fourth,total,total,2009,6.0,MALA,mother,Medium
Kenya,indicator_6,Total,15 to 49 years old,total,total,total,2009,39.4,FAMILY_PLANNING,mother,Medium
Kenya,indicator_6,Total,15 to 19 years old,total,total,total,2009,19.6,FAMILY_PLANNING,mother,Low
Kenya,indicator_5,Total,Total,total,total,total,2009,6.2,DELIVERY,mother,Medium
Kenya,indicator_5,Total,Total,total,urban,total,2009,11.3,DELIVERY,mother,High
Kenya,indicator_5,Total,Total,total,rural,total,2009,5.1,DELIVERY,mother,Medium
Kenya,indicator_8,Total,Total,middle,total,total,2009,41.6,DELIVERY,mother,Medium
Kenya,indicator_2,Total,15 to 19 years old,total,total,total,2009,90.5,ANTENATAL,mother,Medium
Kenya,indicator_5,Total,Total,highest,total,total,2009,14.3,DELIVERY,mother,High
Kenya,indicator_5,Total,Total,second,total,total,2009,3.1,DELIVERY,mother,Low
Kenya,indicator_5,Total,Total,middle,total,total,2009,6.4,DELIVERY,mother,Medium
Kenya,indicator_5,Total,Total,fourth,total,total,2009,7.1,DELIVERY,mother,Medium
Kenya,indicator_9,Total,15 to 49 years old,middle,total,total,2009,5.0,MALA,mother,Medium
Kenya,indicator_2,Total,15 to 49 years old,lowest,total,total,2009,83.6,ANTENATAL,mother,Low
Kenya,indicator_10,Total,Under 5 years old,total,total,total,2010,42.2,MALA,child,Medium
Kenya,indicator_16,Male,Under 5 years old,total,total,total,2010,58.1,MALA,child,Low
Kenya,indicator_2,Total,15 to 49 years old,total,rural,total,2010,85.2,ANTENATAL,mother,Low
Kenya,indicator_16,Total,Under 5 years old,lowest,total,total,2010,52.6,MALA,child,Low
Kenya,indicator_2,Total,15 to 49 years old,total,total,total,2010,85.8,ANTENATAL,mother,Low
Kenya,indicator_16,Total,Under 5 years old,second,total,total,2010,63.6,MALA,child,Medium
Kenya,indicator_16,Total,Under 5 years old,middle,total,total,2010,49.6,MALA,child,Low
Kenya,indicator_2,Total,15 to 49 years old,total,urban,total,2010,88.2,ANTENATAL,mother,Low
Kenya,indicator_16,Total,Under 5 years old,fourth,total,total,2010,62.4,MALA,child,Low
Kenya,indicator_16,Total,Under 5 years old,highest,total,total,2010,66.5,MALA,child,Medium
Kenya,indicator_16,Total,Under 5 years old,total,rural,total,2010,57.5,MALA,child,Low
Kenya,indicator_16,Female,Under 5 years old,total,total,total,2010,58.9,MALA,child,Low
Kenya,indicator_16,Total,Under 5 years old,total,total,total,2010,58.5,MALA,child,Low
Kenya,indicator_17,Female,Under 5 years old,total,total,total,2010,12.1,MALA,child,Low
Kenya,indicator_17,Male,Under 5 years old,total,total,total,2010,11.6,MALA,child,Low
Kenya,indicator_17,Total,Under 5 years old,lowest,total,total,2010,4.2,MALA,child,Low
Kenya,indicator_17,Total,Under 5 years old,second,total,total,2010,10.8,MALA,child,Low
Kenya,indicator_13,Total,Total,total,total,total,2010,44.0,MATERNAL_MORTALITY,mother,Low
Kenya,indicator_17,Total,Under 5 years old,fourth,total,total,2010,15.7,MALA,child,Low
Kenya,indicator_17,Total,Under 5 years old,highest,total,total,2010,22.4,MALA,child,Low
Kenya,indicator_17,Total,Under 5 years old,total,rural,total,2010,10.8,MALA,child,Low
Kenya,indicator_17,Total,Under 5 years old,total,urban,total,2010,18.3,MALA,child,Low
Kenya,indicator_14,Total,Total,total,total,total,2010,7518.7,MATERNAL_MORTALITY,mother,High
Kenya,indicator_17,Total,Under 5 years old,total,total,total,2010,11.8,MALA,child,Low
Kenya,indicator_18,Total,Total,total,total,total,2010,498.38,MATERNAL_MORTALITY,mother,High
Kenya,indicator_16,Total,Under 5 years old,total,urban,total,2010,64.4,MALA,child,Medium
Kenya,indicator_17,Total,Under 5 years old,middle,total,total,2010,11.2,MALA,child,Low
Kenya,indicator_15,Total,Under 5 years old,total,total,total,2010,51.3,MALA,child,Low
Kenya,indicator_10,Total,Under 5 years old,lowest,total,total,2010,35.3,MALA,child,Medium
Kenya,indicator_10,Total,Under 5 years old,fourth,total,total,2010,46.3,MALA,child,Medium
Kenya,indicator_2,Total,15 to 49 years old,fourth,total,total,2010,90.5,ANTENATAL,mother,Medium
Kenya,indicator_10,Total,Under 5 years old,total,rural,total,2010,41.4,MALA,child,Medium
Kenya,indicator_10,Total,Under 5 years old,middle,total,total,2010,43.3,MALA,child,Medium
Kenya,indicator_2,Total,15 to 49 years old,middle,total,total,2010,88.9,ANTENATAL,mother,Medium
Kenya,indicator_10,Total,Under 5 years old,second,total,total,2010,41.0,MALA,child,Medium
Kenya,indicator_10,Total,Under 5 years old,total,urban,total,2010,46.3,MALA,child,Medium
Kenya,indicator_2,Total,15 to 49 years old,second,total,total,2010,84.1,ANTENATAL,mother,Low
Kenya,indicator_2,Total,15 to 49 years old,highest,total,total,2010,91.0,ANTENATAL,mother,Medium
Kenya,indicator_10,Total,Under 5 years old,highest,total,total,2010,48.2,MALA,child,Medium
Kenya,indicator_2,Total,15 to 49 years old,lowest,total,total,2010,76.6,ANTENATAL,mother,Low
Kenya,indicator_10,Male,Under 5 years old,total,total,total,2010,42.8,MALA,child,Medium
Kenya,indicator_10,Female,Under 5 years old,total,total,total,2010,41.6,MALA,child,Medium
Kenya,indicator_1,Total,15 to 19 years old,total,total,total,2010,110.8,FERTILITY,mother,High
Kenya,indicator_1,Total,10 to 14 years old,total,total,total,2010,3.6,FERTILITY,mother,Medium
Kenya,indicator_18,Total,Total,total,total,total,2011,494.75,MATERNAL_MORTALITY,mother,High
Kenya,indicator_13,Total,Total,total,total,total,2011,46.0,MATERNAL_MORTALITY,mother,Medium
Kenya,indicator_14,Total,Total,total,total,total,2011,7406.1,MATERNAL_MORTALITY,mother,High
Kenya,indicator_14,Total,Total,total,total,total,2012,7339.5,MATERNAL_MORTALITY,mother,High
Kenya,indicator_1,Total,15 to 19 years old,total,total,total,2012,100.7,FERTILITY,mother,Medium
Kenya,indicator_1,Total,10 to 14 years old,total,total,total,2012,2.1,FERTILITY,mother,Low
Kenya,indicator_18,Total,Total,total,total,total,2012,496.62,MATERNAL_MORTALITY,mother,High
Kenya,indicator_13,Total,Total,total,total,total,2012,47.0,MATERNAL_MORTALITY,mother,Medium
Kenya,indicator_1,Total,15 to 19 years old,total,total,total,2013,98.6,FERTILITY,mother,Medium
Kenya,indicator_1,Total,10 to 14 years old,total,total,total,2013,3.4,FERTILITY,mother,Medium
Kenya,indicator_14,Total,Total,total,total,total,2013,7076.8,MATERNAL_MORTALITY,mother,High
Kenya,indicator_18,Total,Total,total,total,total,2013,485.12,MATERNAL_MORTALITY,mother,High
Kenya,indicator_13,Total,Total,total,total,total,2013,51.0,MATERNAL_MORTALITY,mother,Medium
Kenya,indicator_23,Total,15 to 49 years old,total,total,total,2014,35.6,POSTNATAL_CARE,child,Low
Kenya,indicator_5,Total,Total,total,urban,total,2014,14.7,DELIVERY,mother,High
Kenya,indicator_25,Total,15 to 49 years old,total,urban,total,2014,82.4,DELIVERY,mother,High
Kenya,indicator_5,Total,Total,total,total,total,2014,8.7,DELIVERY,mother,Medium
Kenya,indicator_1,Total,15 to 19 years old,total,total,total,2014,95.7,FERTILITY,mother,Medium
Kenya,indicator_25,Total,15 to 49 years old,total,total,total,2014,61.8,DELIVERY,mother,Medium
Kenya,indicator_17,Total,Under 5 years old,total,total,total,2014,34.9,MALA,child,Medium
Kenya,indicator_27,Female,Under 5 years old,total,total,total,2014,8.2,DIAR,child,Medium
Kenya,indicator_27,Male,Under 5 years old,total,total,total,2014,8.1,DIAR,child,Medium
Kenya,indicator_17,Total,Under 5 years old,total,urban,total,2014,38.6,MALA,child,High
Kenya,indicator_17,Total,Under 5 years old,total,rural,total,2014,33.2,MALA,child,Medium
Kenya,indicator_2,Total,15 to 19 years old,total,total,total,2014,95.0,ANTENATAL,mother,Medium
Kenya,indicator_5,Total,Total,total,rural,total,2014,5.3,DELIVERY,mother,Medium
Kenya,indicator_5,Total,Total,highest,total,total,2014,19.0,DELIVERY,mother,High
Kenya,indicator_23,Total,15 to 49 years old,lowest,total,total,2014,23.5,POSTNATAL_CARE,child,Low
Kenya,indicator_25,Total,15 to 49 years old,total,rural,total,2014,50.4,DELIVERY,mother,Medium
Kenya,indicator_23,Total,15 to 49 years old,second,total,total,2014,28.2,POSTNATAL_CARE,child,Low
Kenya,indicator_22,Total,15 to 49 years old,middle,total,total,2014,52.3,POSTNATAL_CARE,mother,Low
Kenya,indicator_22,Total,15 to 49 years old,second,total,total,2014,48.2,POSTNATAL_CARE,mother,Low
Kenya,indicator_2,Total,15 to 49 years old,lowest,total,total,2014,88.5,ANTENATAL,mother,Medium
Kenya,indicator_22,Total,15 to 49 years old,lowest,total,total,2014,31.0,POSTNATAL_CARE,mother,Low
Kenya,indicator_18,Total,Total,total,total,total,2014,471.91,MATERNAL_MORTALITY,mother,Medium
Kenya,indicator_5,Total,Total,fourth,total,total,2014,11.5,DELIVERY,mother,High
Kenya,indicator_19,Female,Under 5 years old,total,total,total,2014,51.0,DIAR,child,High
Kenya,indicator_25,Total,15 to 49 years old,highest,total,total,2014,92.7,DELIVERY,mother,High
Kenya,indicator_5,Total,Total,middle,total,total,2014,7.4,DELIVERY,mother,Medium
Kenya,indicator_22,Total,15 to 49 years old,fourth,total,total,2014,65.2,POSTNATAL_CARE,mother,Medium
Kenya,indicator_17,Total,Under 5 years old,highest,total,total,2014,44.2,MALA,child,High
Kenya,indicator_27,Total,Under 5 years old,lowest,total,total,2014,6.1,DIAR,child,Medium
Kenya,indicator_22,Total,15 to 49 years old,highest,total,total,2014,74.4,POSTNATAL_CARE,mother,Medium
Kenya,indicator_6,Total,15 to 19 years old,total,total,total,2014,36.8,FAMILY_PLANNING,mother,Medium
Kenya,indicator_27,Total,Under 5 years old,total,total,total,2014,8.1,DIAR,child,Medium
Kenya,indicator_16,Female,Under 5 years old,total,total,total,2014,71.9,MALA,child,Medium
Kenya,indicator_23,Total,15 to 19 years old,total,total,total,2014,34.7,POSTNATAL_CARE,child,Low
Kenya,indicator_16,Male,Under 5 years old,total,total,total,2014,71.6,MALA,child,Medium
Kenya,indicator_27,Total,Under 5 years old,total,total,primary education,2014,5.3,DIAR,child,Medium
Kenya,indicator_16,Total,Under 5 years old,lowest,total,total,2014,68.2,MALA,child,Medium
Kenya,indicator_22,Total,15 to 49 years old,total,urban,total,2014,67.5,POSTNATAL_CARE,mother,Medium
Kenya,indicator_16,Total,Under 5 years old,second,total,total,2014,72.7,MALA,child,High
Kenya,indicator_27,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2014,7.9,DIAR,child,Medium
Kenya,indicator_16,Total,Under 5 years old,middle,total,total,2014,72.0,MALA,child,High
Kenya,indicator_27,Total,Under 5 years old,total,total,secondary and higher,2014,14.1,DIAR,child,Medium
Kenya,indicator_16,Total,Under 5 years old,fourth,total,total,2014,71.7,MALA,child,Medium
Kenya,indicator_16,Total,Under 5 years old,highest,total,total,2014,75.7,MALA,child,High
Kenya,indicator_22,Total,15 to 19 years old,total,total,total,2014,56.2,POSTNATAL_CARE,mother,Medium
Kenya,indicator_27,Total,Under 5 years old,total,urban,total,2014,11.0,DIAR,child,Medium
Kenya,indicator_1,Total,10 to 14 years old,total,total,total,2014,2.0,FERTILITY,mother,Low
Kenya,indicator_16,Total,Under 5 years old,total,urban,total,2014,72.6,MALA,child,High
Kenya,indicator_27,Total,Under 5 years old,total,rural,total,2014,6.7,DIAR,child,Medium
Kenya,indicator_16,Total,Under 5 years old,total,total,total,2014,71.7,MALA,child,Medium
Kenya,indicator_27,Total,Under 5 years old,highest,total,total,2014,12.5,DIAR,child,Medium
Kenya,indicator_17,Female,Under 5 years old,total,total,total,2014,34.8,MALA,child,Medium
Kenya,indicator_27,Total,Under 5 years old,fourth,total,total,2014,12.2,DIAR,child,Medium
Kenya,indicator_17,Male,Under 5 years old,total,total,total,2014,35.0,MALA,child,Medium
Kenya,indicator_27,Total,Under 5 years old,middle,total,total,2014,7.5,DIAR,child,Medium
Kenya,indicator_17,Total,Under 5 years old,lowest,total,total,2014,30.4,MALA,child,Medium
Kenya,indicator_22,Total,15 to 49 years old,total,rural,total,2014,44.7,POSTNATAL_CARE,mother,Low
Kenya,indicator_17,Total,Under 5 years old,second,total,total,2014,36.9,MALA,child,Medium
Kenya,indicator_27,Total,Under 5 years old,second,total,total,2014,5.2,DIAR,child,Medium
Kenya,indicator_17,Total,Under 5 years old,middle,total,total,2014,31.7,MALA,child,Medium
Kenya,indicator_16,Total,Under 5 years old,total,rural,total,2014,71.4,MALA,child,Medium
Kenya,indicator_19,Male,Under 5 years old,total,total,total,2014,56.3,DIAR,child,High
Kenya,indicator_25,Total,15 to 49 years old,fourth,total,total,2014,80.6,DELIVERY,mother,Medium
Kenya,indicator_5,Total,Total,second,total,total,2014,4.8,DELIVERY,mother,Medium
Kenya,indicator_24,Total,Under 5 years old,highest,total,total,2014,73.5,PNEU,child,High
Kenya,indicator_20,Total,Under 5 years old,middle,total,total,2014,7.4,DIAR,child,Medium
Kenya,indicator_20,Total,Under 5 years old,fourth,total,total,2014,11.5,DIAR,child,Medium
Kenya,indicator_20,Total,Under 5 years old,highest,total,total,2014,10.3,DIAR,child,Medium
Kenya,indicator_20,Total,Under 5 years old,total,rural,total,2014,5.9,DIAR,child,Medium
Kenya,indicator_2,Total,15 to 49 years old,fourth,total,total,2014,97.4,ANTENATAL,mother,High
Kenya,indicator_24,Total,Under 5 years old,fourth,total,total,2014,63.4,PNEU,child,Medium
Kenya,indicator_20,Total,Under 5 years old,total,urban,total,2014,9.9,DIAR,child,Medium
Kenya,indicator_20,Total,Under 5 years old,total,total,secondary and higher,2014,12.6,DIAR,child,Medium
Kenya,indicator_20,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2014,5.7,DIAR,child,Medium
Kenya,indicator_20,Total,Under 5 years old,total,total,primary education,2014,5.0,DIAR,child,Medium
Kenya,indicator_21,Total,Under 5 years old,total,rural,total,2014,49.2,DIAR,child,High
Kenya,indicator_24,Total,Under 5 years old,middle,total,total,2014,64.9,PNEU,child,Medium
Kenya,indicator_20,Total,Under 5 years old,total,total,total,2014,7.2,DIAR,child,Medium
Kenya,indicator_20,Total,Under 5 years old,second,total,total,2014,4.7,DIAR,child,Medium
Kenya,indicator_21,Female,Under 5 years old,total,total,total,2014,51.1,DIAR,child,High
Kenya,indicator_21,Male,Under 5 years old,total,total,total,2014,55.5,DIAR,child,High
Kenya,indicator_24,Total,Under 5 years old,lowest,total,total,2014,62.6,PNEU,child,Medium
Kenya,indicator_15,Total,Under 5 years old,total,total,total,2014,85.8,MALA,child,Medium
